"Run ID","Flow","predictive_accuracy","Hyperparameters"
"4625150","mlr.classif.ranger(13)","0.7813","num.trees:967,mtry:2,replace:FALSE,sample.fraction:552938939374872,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3947503","mlr.classif.ranger(13)","0.7813","num.trees:528,mtry:3,sample.fraction:893883939296938,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3947831","mlr.classif.ranger(13)","0.7813","num.trees:232,mtry:2,replace:FALSE,sample.fraction:695698970626108,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3949381","mlr.classif.ranger(13)","0.7813","num.trees:977,mtry:4,replace:FALSE,sample.fraction:711001604213379,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3976274","mlr.classif.ranger(13)","0.7813","num.trees:151,mtry:3,sample.fraction:908738003810868,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4004103","mlr.classif.ranger(13)","0.7813","num.trees:426,mtry:2,replace:FALSE,sample.fraction:525155869894661,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4009273","mlr.classif.ranger(13)","0.7813","num.trees:1531,mtry:2,replace:FALSE,sample.fraction:706212916900404,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3990302","mlr.classif.ranger(13)","0.7813","num.trees:52,mtry:2,sample.fraction:241552798100747,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"3991954","mlr.classif.ranger(13)","0.7813","num.trees:1934,mtry:2,sample.fraction:343760114791803,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5004980","mlr.classif.ranger(13)","0.7813","num.trees:609,mtry:2,replace:FALSE,sample.fraction:599117685202509,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8086323","mlr.classif.ranger(9)","0.7813","num.trees:200,mtry:2,min.node.size:6,replace:FALSE,sample.fraction:464140661340207,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"7978758","mlr.classif.ranger(9)","0.7813","num.trees:442,mtry:2,min.node.size:2,replace:FALSE,sample.fraction:405665911454707,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8642793","mlr.classif.ranger(9)","0.7813","num.trees:1363,mtry:2,min.node.size:4,replace:FALSE,sample.fraction:280993144842796,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8211614","mlr.classif.ranger(9)","0.7813","num.trees:273,mtry:7,min.node.size:3,replace:FALSE,sample.fraction:513635631930083,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2060448","mlr.classif.ranger(9)","0.7813","num.trees:140,mtry:7,replace:FALSE,sample.fraction:510908627510071,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2073002","mlr.classif.ranger(9)","0.7813","num.trees:164,mtry:2,sample.fraction:847557470388711,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"2073196","mlr.classif.ranger(9)","0.7813","num.trees:1588,mtry:2,sample.fraction:345861755474471,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"9761124","sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,svc=sklearn.svm.classes.SVC)(1)","0.7813","axis:0,copy:true,values:""NaN"",strategy:""most_frequent"",verbose:0,copy:true,mean:true,std:true,memory:null,copy:true,value:-1,values:NaN,strategy:""constant"",verbose:0,features:null,categories:null,dtype:float64""},unknown:""ignore"",values:null,sparse:true,C:4882632961669,size:200,weight:null,coef0:0.0,shape:""ovr"",degree:3,gamma:034660736397941615,kernel:""rbf"",iter:-1,probability:false,state:57509,shrinking:false,tol:0006535547391990531,verbose:false,jobs:null,remainder:""passthrough"",threshold:0.3,weights:null,memory:null,threshold:0.0,memory:null"
"5773085","sklearn.pipeline.Pipeline(imputation=openmlstudy14.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.ensemble.forest.RandomForestClassifier)(1)","0.7813","bootstrap:true,weight:null,criterion:""gini"",depth:null,features:8126627030775349,nodes:null,split:1e-07,leaf:4,split:9,leaf:0.0,estimators:100,jobs:1,score:false,state:40272,verbose:0,start:false,axis:0,features:[],copy:true,empty:0,values:""NaN"",strategy:""mean"",nominal:""most_frequent"",verbose:0,features:[],dtype:float64""},unknown:""ignore"",values:""auto"",sparse:false,threshold:0.0"
"5798924","sklearn.pipeline.Pipeline(imputation=openmlstudy14.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,classifier=sklearn.ensemble.forest.RandomForestClassifier)(1)","0.7813","bootstrap:true,weight:null,criterion:""gini"",depth:null,features:4360290451320018,nodes:null,split:1e-07,leaf:4,split:8,leaf:0.0,estimators:100,jobs:1,score:false,state:40617,verbose:0,start:false,axis:0,features:[],copy:true,empty:0,values:""NaN"",strategy:""most_frequent"",nominal:""most_frequent"",verbose:0,features:[],dtype:float64""},unknown:""ignore"",values:""auto"",sparse:false,threshold:0.0"
"9065610","sklearn.pipeline.Pipeline(imputation=hyperimp.utils.preprocessing.ConditionalImputer2,hotencoding=sklearn.preprocessing.data.OneHotEncoder,scaling=sklearn.preprocessing.data.StandardScaler,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,clf=sklearn.svm.classes.SVC)(1)","0.7813","features:[],dtype:float64""},unknown:""ignore"",values:""auto"",sparse:true,threshold:0.0,copy:true,mean:false,std:true,C:17121990962257333,size:200,weight:null,coef0:9666548190436696,shape:""ovr"",degree:3,gamma:06819267458952523,kernel:""rbf"",iter:-1,probability:false,state:37265,shrinking:false,tol:007228312686924723,verbose:false,axis:0,features:[],copy:true,empty:0,values:""NaN"",strategy:""mean"",nominal:""most_frequent"",verbose:0,memory:null"
"8769273","mlr.classif.ranger(16)","0.7813","num.trees:613,mtry:2,min.node.size:1,replace:FALSE,sample.fraction:607707745814696,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8769311","mlr.classif.ranger(16)","0.7813","num.trees:1934,mtry:2,min.node.size:6,replace:FALSE,sample.fraction:24932298453059,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4069932","mlr.classif.svm(6)","0.7813","cost:748758658671062,gamma:0405684307143096,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"4309376","mlr.classif.svm(6)","0.7813","cost:48353628185617,gamma:0127697140453093,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"10376034","sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute._base.SimpleImputer,standardscaler=sklearn.preprocessing.data.StandardScaler,svc=sklearn.svm.classes.SVC)(1)","0.7813","indicator:false,copy:true,value:null,values:NaN,strategy:""median"",verbose:0,copy:true,mean:true,std:true,C:10000000.0,size:200,weight:null,coef0:0.0,shape:""ovr"",degree:3,gamma:1e-06,kernel:""rbf"",iter:-1,probability:false,state:57897,shrinking:true,tol:0.001,verbose:false,memory:null,steps:[{""oml-python:serialized_object"": ""component_reference"", ""value"": {""key"": ""simpleimputer"", ""step_name"": ""simpleimputer""}}, {""oml-python:serialized_object"": ""component_reference"", ""value"": {""key"": ""standardscaler"", ""step_name"": ""standardscaler""}}, {""oml-python:serialized_object"": ""component_reference"", ""value"": {""key"": ""svc"", ""step_name"": ""svc""}}],verbose:false"
"9084244","sklearn.pipeline.Pipeline(imputation=hyperimp.utils.preprocessing.ConditionalImputer2,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,clf=sklearn.ensemble.forest.RandomForestClassifier)(1)","0.7813","features:[],dtype:float64""},unknown:""ignore"",values:""auto"",sparse:true,threshold:0.0,bootstrap:true,weight:null,criterion:""entropy"",depth:null,features:3492095746126609,nodes:null,decrease:0.0,split:null,leaf:1,split:14,leaf:0.0,estimators:300,jobs:1,score:false,state:50076,verbose:0,start:false,memory:null,axis:0,features:[],copy:true,empty:0,values:""NaN"",strategy:""mean"",nominal:""most_frequent"",verbose:0"
"9930988","sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,gradientboostingclassifier=sklearn.ensemble.gradient_boosting.GradientBoostingClassifier)(3)","0.7813","memory:null,jobs:null,remainder:""passthrough"",threshold:0.3,weights:null,memory:null,axis:0,copy:true,values:""NaN"",strategy:""mean"",verbose:0,copy:true,mean:true,std:true,memory:null,copy:true,value:-1,values:NaN,strategy:""constant"",verbose:0,features:null,categories:null,dtype:float64""},unknown:""ignore"",values:null,sparse:true,threshold:0.0,criterion:""friedman_mse"",init:null,rate:25427046725886554,loss:""deviance"",depth:4,features:5649298307999058,nodes:null,decrease:5265255386707463,split:null,leaf:6,split:15,leaf:012354829577029436,estimators:503,change:608,presort:""auto"",state:25957,subsample:7606424109152582,tol:017380826030685102,fraction:5690696453648634,verbose:0,start:false"
"10015661","sklearn.pipeline.Pipeline(columntransformer=sklearn.compose._column_transformer.ColumnTransformer(numeric=sklearn.pipeline.Pipeline(imputer=sklearn.preprocessing.imputation.Imputer,standardscaler=sklearn.preprocessing.data.StandardScaler),nominal=sklearn.pipeline.Pipeline(simpleimputer=sklearn.impute.SimpleImputer,onehotencoder=sklearn.preprocessing._encoders.OneHotEncoder)),variancethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,randomforestclassifier=sklearn.ensemble.forest.RandomForestClassifier)(2)","0.7813","jobs:null,remainder:""passthrough"",threshold:0.3,weights:null,memory:null,axis:0,copy:true,values:""NaN"",strategy:""most_frequent"",verbose:0,copy:true,mean:true,std:true,memory:null,copy:true,value:-1,values:NaN,strategy:""constant"",verbose:0,features:null,categories:null,dtype:float64""},unknown:""ignore"",values:null,sparse:true,threshold:0.0,memory:null,bootstrap:false,weight:null,criterion:""gini"",depth:null,features:4761787187614489,nodes:null,decrease:0.0,split:null,leaf:1,split:10,leaf:0.0,estimators:100,jobs:null,score:false,state:9230,verbose:0,start:false"
"9194416","sklearn.model_selection._search.RandomizedSearchCV(estimator=sklearn.pipeline.Pipeline(imputation=hyperimp.utils.preprocessing.ConditionalImputer,hotencoding=sklearn.preprocessing.data.OneHotEncoder,variencethreshold=sklearn.feature_selection.variance_threshold.VarianceThreshold,clf=sklearn.ensemble.forest.RandomForestClassifier))(1)","0.7813","features:[],dtype:float64""},unknown:""ignore"",values:""auto"",sparse:true,threshold:0.0,bootstrap:true,weight:null,criterion:""gini"",depth:null,features:""auto"",nodes:null,decrease:0.0,split:null,leaf:1,split:2,leaf:0.0,estimators:10,jobs:1,score:false,state:13128,verbose:0,start:false,memory:null,axis:0,features:[],copy:true,empty:0,values:""NaN"",strategy:""mean"",nominal:""most_frequent"",verbose:0,cv:5,score:""raise"",params:null,iid:true,iter:100,jobs:-1,distributions:randint_gen"", ""a"": 1, ""b"": 100000, ""args"": [], ""kwds"": {""low"": 1, ""high"": 100001}}}},dispatch:""2*n_jobs"",state:96052,refit:true,score:""warn"",scoring:null,verbose:1"
"1983681","sklearn.pipeline.Pipeline(dualimputer=helper.dual_imputer.DualImputer,standardscaler=sklearn.preprocessing.data.StandardScaler,logisticregression=sklearn.linear_model.logistic.LogisticRegression)(1)","0.7813","C:662208931,weight:None,dual:True,intercept:True,scaling:1,iter:785,class:ovr,jobs:-1,penalty:l2,state:3,solver:liblinear,tol:602442015075,verbose:0,start:False,copy:True,mean:True,std:True,steps:60244201507516881, verbose=0,
          warm_start=False))]"
"5542790","mlr.classif.ranger(13)","0.7799","num.trees:215,mtry:4,replace:FALSE,sample.fraction:706276718270965,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5543493","mlr.classif.ranger(13)","0.7799","num.trees:1245,mtry:4,replace:FALSE,sample.fraction:715055854711682,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5543557","mlr.classif.ranger(13)","0.7799","num.trees:1603,mtry:2,sample.fraction:810861279326491,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5548218","mlr.classif.ranger(13)","0.7799","num.trees:617,mtry:2,replace:FALSE,sample.fraction:391081215953454,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5548300","mlr.classif.ranger(13)","0.7799","num.trees:458,mtry:2,replace:FALSE,sample.fraction:540301203238778,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5547891","mlr.classif.ranger(13)","0.7799","num.trees:732,mtry:2,replace:FALSE,sample.fraction:864384864573367,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5027136","mlr.classif.ranger(13)","0.7799","num.trees:694,mtry:2,sample.fraction:556708135385998,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5027367","mlr.classif.ranger(13)","0.7799","num.trees:522,mtry:7,replace:FALSE,sample.fraction:658054894651286,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5027530","mlr.classif.ranger(13)","0.7799","num.trees:58,mtry:4,sample.fraction:793065544823185,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5024526","mlr.classif.ranger(13)","0.7799","num.trees:822,mtry:5,replace:FALSE,sample.fraction:731751369289123,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"5025848","mlr.classif.ranger(13)","0.7799","num.trees:858,mtry:2,sample.fraction:971612302563153,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8410169","mlr.classif.ranger(13)","0.7799","num.trees:1872,mtry:2,min.node.size:4,sample.fraction:778175050881691,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8477494","mlr.classif.ranger(13)","0.7799","num.trees:792,mtry:2,min.node.size:2,replace:FALSE,sample.fraction:563643108960241,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8477278","mlr.classif.ranger(13)","0.7799","num.trees:1003,mtry:2,min.node.size:6,replace:FALSE,sample.fraction:301861583208665,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8477280","mlr.classif.ranger(13)","0.7799","num.trees:1333,mtry:2,min.node.size:6,replace:FALSE,sample.fraction:593817387684248,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8477627","mlr.classif.ranger(13)","0.7799","num.trees:866,mtry:2,min.node.size:1,replace:FALSE,sample.fraction:486657434911467,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8441599","mlr.classif.ranger(13)","0.7799","num.trees:744,mtry:2,min.node.size:7,replace:FALSE,sample.fraction:599214515672065,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8437902","mlr.classif.ranger(13)","0.7799","num.trees:1955,mtry:2,min.node.size:2,replace:FALSE,sample.fraction:206453651702032,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
"8441333","mlr.classif.ranger(13)","0.7799","num.trees:1333,mtry:2,min.node.size:5,replace:FALSE,sample.fraction:749738951935433,respect.unordered.factors:TRUE,num.threads:1,verbose:FALSE,openml.seed:1,openml.kind:Mersenne-Twister,openml.normal.kind:Inversion"
